
0,39.340000,-94.224050,0,0,0,
104,39.340000,-94.224050,0,720,0,
136,39.340000,-94.224050,0,720,0,
170,39.340000,-94.224050,0,720,0,
192,39.340000,-94.224050,0,720,0,
214,39.340000,-94.224050,0,720,0,
240,39.340000,-94.224050,0,720,0,
259,39.340000,-94.224050,0,720,0,
280,39.340000,-94.224050,0,720,0,
300,39.340000,-94.224050,0,720,0,
326,39.340000,-94.224050,0,720,0,
352,39.340000,-94.224050,0,720,0,
380,39.340000,-94.224050,0,720,0,
407,39.340000,-94.224050,0,720,0,
432,39.340000,-94.224050,0,720,0,
452,39.340000,-94.224050,0,720,1,
470,39.340000,-94.224050,0,720,1,
490,39.340000,-94.224050,0,720,1,
508,39.340000,-94.224050,0,720,1,
526,39.340000,-94.224050,0,720,1,
543,39.340000,-94.224050,0,720,1,
560,39.340000,-94.224050,0,720,1,
575,39.340000,-94.224050,0,720,1,
593,39.340000,-94.224050,0,720,1,
611,39.340000,-94.224050,0,720,1,
628,39.340000,-94.224050,0,720,1,
644,39.340000,-94.224050,0,720,1,
661,39.340000,-94.224050,0,720,1,
676,39.340000,-94.224050,0,720,1,
710,39.340000,-94.224050,0,720,1,
732,39.340000,-94.224050,0,720,1,
759,39.340000,-94.224050,0,720,1,
785,39.340000,-94.224050,0,720,1,
811,39.340000,-94.224050,0,720,1,
837,39.340000,-94.224050,0,720,1,
868,39.340000,-94.224050,0,720,1,
893,39.340000,-94.224050,0,720,1,
920,39.340000,-94.224050,0,720,1,
946,39.340000,-94.224050,0,720,1,
970,39.340000,-94.224050,0,720,1,
988,39.340000,-94.224050,0,720,1,
1004,39.356634,-94.231160,0,720,1,
1028,39.356634,-94.231160,0,720,1,
1052,39.356634,-94.231160,0,720,1,
1072,39.356634,-94.231160,0,720,1,
1094,39.356634,-94.231160,0,720,1,
1116,39.356634,-94.231160,0,720,1,
1139,39.356634,-94.231160,0,720,1,
1160,39.356634,-94.231160,0,720,1,
1183,39.356634,-94.231160,0,720,1,
1204,39.356634,-94.231160,0,720,1,
1226,39.356634,-94.231160,0,720,1,
1248,39.356634,-94.231160,0,720,1,
1272,39.356634,-94.231160,0,720,1,
1295,39.356634,-94.231160,0,720,1,
1319,39.356634,-94.231160,0,720,1,
1340,39.356634,-94.231160,0,720,1,
1362,39.356634,-94.231160,0,720,1,
1384,39.356634,-94.231160,0,720,1,
1407,39.356634,-94.231160,0,720,1,
1428,39.356634,-94.231160,0,720,1,
1450,39.356634,-94.231160,0,720,1,
1472,39.356634,-94.231160,0,720,1,
1494,39.356634,-94.231160,0,720,1,
1516,39.356634,-94.231160,0,720,1,
1538,39.356634,-94.231160,0,720,1,
1562,39.356634,-94.231160,0,720,1,
1585,39.356634,-94.231160,0,720,1,
1608,39.356634,-94.231160,0,720,1,
1632,39.356634,-94.231160,0,720,1,
1655,39.356634,-94.231160,0,720,1,
1679,39.356634,-94.231160,0,720,1,
1703,39.356634,-94.231160,0,720,1,
1727,39.356634,-94.231160,0,720,1,
1750,39.356634,-94.231160,0,720,1,
1774,39.356634,-94.231160,0,720,1,
1796,39.356634,-94.231160,0,720,1,
1818,39.356634,-94.231160,0,720,1,
1840,39.356634,-94.231160,0,720,1,
1863,39.356634,-94.231160,0,720,1,
1884,39.356634,-94.231160,0,720,1,
1906,39.356634,-94.231160,0,720,1,
1928,39.356634,-94.231160,0,720,1,
1950,39.356634,-94.231160,0,720,1,
1972,39.356634,-94.231160,0,720,1,
1987,39.356634,-94.231160,0,720,1,
2003,39.356661,-94.231155,0,720,1,
2026,39.356661,-94.231155,0,720,1,
2048,39.356661,-94.231155,0,720,1,
2070,39.356661,-94.231155,0,720,1,
2091,39.356661,-94.231155,0,720,1,
2116,39.356661,-94.231155,0,720,1,
2139,39.356661,-94.231155,0,720,1,
2164,39.356661,-94.231155,0,720,1,
2188,39.356661,-94.231155,0,720,1,
2211,39.356661,-94.231155,0,720,1,
2234,39.356661,-94.231155,0,720,1,
2258,39.356661,-94.231155,0,720,1,
2282,39.356661,-94.231155,0,720,1,
2304,39.356661,-94.231155,0,720,1,
2327,39.356661,-94.231155,0,720,1,
2352,39.356661,-94.231155,0,720,1,
2378,39.356661,-94.231155,0,720,1,
2402,39.356661,-94.231155,0,720,1,
2426,39.356661,-94.231155,0,720,1,
2452,39.356661,-94.231155,0,720,1,
2476,39.356661,-94.231155,0,720,1,
2503,39.356661,-94.231155,0,720,1,
2527,39.356661,-94.231155,0,720,1,
2552,39.356661,-94.231155,0,720,1,
2578,39.356661,-94.231155,0,720,1,
2602,39.356661,-94.231155,0,720,1,
2624,39.356661,-94.231155,0,720,1,
2648,39.356661,-94.231155,0,720,1,
2672,39.356661,-94.231155,0,720,1,
2696,39.356661,-94.231155,0,720,1,
2723,39.356661,-94.231155,0,720,1,
2747,39.356661,-94.231155,0,720,1,
2774,39.356661,-94.231155,0,720,1,
2799,39.356661,-94.231155,0,720,1,
2823,39.356661,-94.231155,0,720,1,
2846,39.356661,-94.231155,0,720,1,
2870,39.356661,-94.231155,0,720,1,
2894,39.356661,-94.231155,0,720,1,
2918,39.356661,-94.231155,0,720,1,
2944,39.356661,-94.231155,0,720,1,
2970,39.356661,-94.231155,0,720,1,
2987,39.356661,-94.231155,0,720,1,
3003,39.356676,-94.231155,0,720,1,
3030,39.356676,-94.231155,0,720,1,
3055,39.356676,-94.231155,0,720,1,
3080,39.356676,-94.231155,0,720,1,
3104,39.356676,-94.231155,0,720,1,
3130,39.356676,-94.231155,0,720,1,
3154,39.356676,-94.231155,0,720,1,
3178,39.356676,-94.231155,0,720,1,
3204,39.356676,-94.231155,0,720,1,
3231,39.356676,-94.231155,0,720,1,
3255,39.356676,-94.231155,0,720,1,
3280,39.356676,-94.231155,0,720,1,
3306,39.356676,-94.231155,0,720,1,
3335,39.356676,-94.231155,0,720,1,
3359,39.356676,-94.231155,0,720,1,
3386,39.356676,-94.231155,0,720,1,
3412,39.356676,-94.231155,0,720,1,
3436,39.356676,-94.231155,0,720,1,
3462,39.356676,-94.231155,0,720,1,
3484,39.356676,-94.231155,0,720,1,
3508,39.356676,-94.231155,0,720,1,
3535,39.356676,-94.231155,0,720,1,
3560,39.356676,-94.231155,0,720,1,
3585,39.356676,-94.231155,0,720,1,
3610,39.356676,-94.231155,0,720,1,
3636,39.356676,-94.231155,0,720,1,
3661,39.356676,-94.231155,0,720,1,
3686,39.356676,-94.231155,0,720,1,
3711,39.356676,-94.231155,0,720,1,
3735,39.356676,-94.231155,0,720,1,
3762,39.356676,-94.231155,0,720,1,
3784,39.356676,-94.231155,0,720,1,
3808,39.356676,-94.231155,0,720,1,
3832,39.356676,-94.231155,0,720,1,
3856,39.356676,-94.231155,0,720,1,
3880,39.356676,-94.231155,0,720,1,
3904,39.356676,-94.231155,0,720,1,
3931,39.356676,-94.231155,0,720,1,
3956,39.356676,-94.231155,0,720,1,
3980,39.356676,-94.231155,0,720,1,
3994,39.356676,-94.231155,0,720,1,
4010,39.356660,-94.231159,0,720,1,
4032,39.356660,-94.231159,0,720,1,
4056,39.356660,-94.231159,0,720,1,
4080,39.356660,-94.231159,0,720,1,
4104,39.356660,-94.231159,0,720,1,
4128,39.356660,-94.231159,0,720,1,
4151,39.356660,-94.231159,0,720,1,
4175,39.356660,-94.231159,0,720,1,
4199,39.356660,-94.231159,0,720,1,
4223,39.356660,-94.231159,0,720,1,
4248,39.356660,-94.231159,0,720,1,
4274,39.356660,-94.231159,0,720,1,
4296,39.356660,-94.231159,0,720,1,
4320,39.356660,-94.231159,0,720,1,
4343,39.356660,-94.231159,0,720,1,
4364,39.356660,-94.231159,0,720,1,
4388,39.356660,-94.231159,0,720,1,
4412,39.356660,-94.231159,0,720,1,
4436,39.356660,-94.231159,0,720,1,
4460,39.356660,-94.231159,0,720,1,
4484,39.356660,-94.231159,0,720,1,
4508,39.356660,-94.231159,0,720,1,
4532,39.356660,-94.231159,0,720,1,
4555,39.356660,-94.231159,0,720,1,
4578,39.356660,-94.231159,0,720,1,
4606,39.356660,-94.231159,0,720,1,
4635,39.356660,-94.231159,0,720,1,
4662,39.356660,-94.231159,0,720,1,
4688,39.356660,-94.231159,0,720,1,
4714,39.356660,-94.231159,0,720,1,
4736,39.356660,-94.231159,0,720,1,
4758,39.356660,-94.231159,0,720,1,
4780,39.356660,-94.231159,0,720,1,
4802,39.356660,-94.231159,0,720,1,
4824,39.356660,-94.231159,0,720,1,
4847,39.356660,-94.231159,0,720,1,
4870,39.356660,-94.231159,0,720,1,
4892,39.356660,-94.231159,0,720,1,
4915,39.356660,-94.231159,0,720,1,
4936,39.356660,-94.231159,0,720,1,
4958,39.356660,-94.231159,0,720,1,
4980,39.356660,-94.231159,0,720,1,
4994,39.356660,-94.231159,0,720,1,
5009,39.356659,-94.231159,0,720,1,
5034,39.356659,-94.231159,0,720,1,
5056,39.356659,-94.231159,0,720,1,
5080,39.356659,-94.231159,0,720,1,
5102,39.356659,-94.231159,0,720,1,
5124,39.356659,-94.231159,0,720,1,
5147,39.356659,-94.231159,0,720,1,
5170,39.356659,-94.231159,0,720,1,
5192,39.356659,-94.231159,0,720,1,
5216,39.356659,-94.231159,0,720,1,
5240,39.356659,-94.231159,0,720,1,
5264,39.356659,-94.231159,0,720,1,
5288,39.356659,-94.231159,0,720,1,
5312,39.356659,-94.231159,0,720,1,
5338,39.356659,-94.231159,0,720,1,
5364,39.356659,-94.231159,0,720,1,
5392,39.356659,-94.231159,0,720,1,
5416,39.356659,-94.231159,0,720,1,
5440,39.356659,-94.231159,0,720,1,
5464,39.356659,-94.231159,0,720,1,
5491,39.356659,-94.231159,0,720,1,
5516,39.356659,-94.231159,0,720,1,
5539,39.356659,-94.231159,0,720,1,
5563,39.356659,-94.231159,0,720,1,
5587,39.356659,-94.231159,0,720,1,
5608,39.356659,-94.231159,0,720,1,
5634,39.356659,-94.231159,0,720,1,
5656,39.356659,-94.231159,0,720,1,
5683,39.356659,-94.231159,0,720,1,
5712,39.356659,-94.231159,0,720,1,
5738,39.356659,-94.231159,0,720,1,
5760,39.356659,-94.231159,0,720,1,
5783,39.356659,-94.231159,0,720,1,
5808,39.356659,-94.231159,0,720,1,
5832,39.356659,-94.231159,0,720,1,
5856,39.356659,-94.231159,0,720,1,
5880,39.356659,-94.231159,0,720,1,
5904,39.356659,-94.231159,0,720,1,
5936,39.356659,-94.231159,0,720,1,
5966,39.356659,-94.231159,0,720,1,
5993,39.356659,-94.231159,0,720,1,
6021,39.356650,-94.231161,0,720,1,
6056,39.356650,-94.231161,0,720,1,
6088,39.356650,-94.231161,0,720,1,
6116,39.356650,-94.231161,0,720,1,
6142,39.356650,-94.231161,0,720,1,
6174,39.356650,-94.231161,0,720,1,
6206,39.356650,-94.231161,0,720,1,
6232,39.356650,-94.231161,0,720,1,
6260,39.356650,-94.231161,0,720,1,
6286,39.356650,-94.231161,0,720,1,
6310,39.356650,-94.231161,0,720,1,
6334,39.356650,-94.231161,0,720,1,
6358,39.356650,-94.231161,0,720,1,
6382,39.356650,-94.231161,0,720,1,
6406,39.356650,-94.231161,0,720,1,
6432,39.356650,-94.231161,0,720,1,
6458,39.356650,-94.231161,0,720,1,
6483,39.356650,-94.231161,0,720,1,
6508,39.356650,-94.231161,0,720,1,
6534,39.356650,-94.231161,0,720,1,
6559,39.356650,-94.231161,0,720,1,
6584,39.356650,-94.231161,0,720,1,
6612,39.356650,-94.231161,0,720,1,
6636,39.356650,-94.231161,0,720,1,
6664,39.356650,-94.231161,0,720,1,
6694,39.356650,-94.231161,0,720,1,
6723,39.356650,-94.231161,0,720,1,
6750,39.356650,-94.231161,0,720,1,
6774,39.356650,-94.231161,0,720,1,
6800,39.356650,-94.231161,0,720,1,
6824,39.356650,-94.231161,0,720,1,
6852,39.356650,-94.231161,0,720,1,
6878,39.356650,-94.231161,0,720,1,
6904,39.356650,-94.231161,0,720,1,
6927,39.356650,-94.231161,0,720,1,
6951,39.356650,-94.231161,0,720,1,
6980,39.356650,-94.231161,0,720,1,
6998,39.356650,-94.231161,0,720,1,
7016,39.356633,-94.231164,0,720,1,
7044,39.356633,-94.231164,0,720,1,
7068,39.356633,-94.231164,0,720,1,
7096,39.356633,-94.231164,0,720,1,
7122,39.356633,-94.231164,0,720,1,
7146,39.356633,-94.231164,0,720,1,
7173,39.356633,-94.231164,0,720,1,
7200,39.356633,-94.231164,0,720,1,
7228,39.356633,-94.231164,0,720,1,
7250,39.356633,-94.231164,0,720,1,
7279,39.356633,-94.231164,0,720,1,
7306,39.356633,-94.231164,0,720,1,
7334,39.356633,-94.231164,0,720,1,
7360,39.356633,-94.231164,0,720,1,
7384,39.356633,-94.231164,0,720,1,
7412,39.356633,-94.231164,0,720,1,
7434,39.356633,-94.231164,0,720,1,
7460,39.356633,-94.231164,0,720,1,
7487,39.356633,-94.231164,0,720,1,
7515,39.356633,-94.231164,0,720,1,
7540,39.356633,-94.231164,0,720,1,
7567,39.356633,-94.231164,0,720,1,
7590,39.356633,-94.231164,0,720,1,
7612,39.356633,-94.231164,0,720,1,
7638,39.356633,-94.231164,0,720,1,
7662,39.356633,-94.231164,0,720,1,
7684,39.356633,-94.231164,0,720,1,
7707,39.356633,-94.231164,0,720,1,
7731,39.356633,-94.231164,0,720,1,
7756,39.356633,-94.231164,0,720,1,
7780,39.356633,-94.231164,0,720,1,
7803,39.356633,-94.231164,0,720,1,
7828,39.356633,-94.231164,0,720,1,
7852,39.356633,-94.231164,0,720,1,
7872,39.356633,-94.231164,0,720,1,
7896,39.356633,-94.231164,0,720,1,
7920,39.356633,-94.231164,0,720,1,
7944,39.356633,-94.231164,0,720,1,
7968,39.356633,-94.231164,0,720,1,
7982,39.356633,-94.231164,0,720,1,
7997,39.356637,-94.231163,0,720,1,
8020,39.356637,-94.231163,0,720,1,
8044,39.356637,-94.231163,0,720,1,
8072,39.356637,-94.231163,0,720,1,
8096,39.356637,-94.231163,0,720,1,
8123,39.356637,-94.231163,0,720,1,
8150,39.356637,-94.231163,0,720,1,
8178,39.356637,-94.231163,0,720,1,
8210,39.356637,-94.231163,0,720,1,
8242,39.356637,-94.231163,0,720,1,
8267,39.356637,-94.231163,0,720,1,
8299,39.356637,-94.231163,0,720,1,
8332,39.356637,-94.231163,0,720,1,
8360,39.356637,-94.231163,0,720,1,
8388,39.356637,-94.231163,0,720,1,
8419,39.356637,-94.231163,0,720,1,
8450,39.356637,-94.231163,0,720,1,
8479,39.356637,-94.231163,0,720,1,
8510,39.356637,-94.231163,0,720,1,
8534,39.356637,-94.231163,0,720,1,
8559,39.356637,-94.231163,0,720,1,
8584,39.356637,-94.231163,0,720,1,
8611,39.356637,-94.231163,0,720,1,
8638,39.356637,-94.231163,0,720,1,
8660,39.356637,-94.231163,0,720,1,
8687,39.356637,-94.231163,0,720,1,
8711,39.356637,-94.231163,0,720,1,
8736,39.356637,-94.231163,0,720,1,
8764,39.356637,-94.231163,0,720,1,
8788,39.356637,-94.231163,0,720,1,
8818,39.356637,-94.231163,0,720,1,
8844,39.356637,-94.231163,0,720,1,
8868,39.356637,-94.231163,0,720,1,
8894,39.356637,-94.231163,0,720,1,
8916,39.356637,-94.231163,0,720,1,
8939,39.356637,-94.231163,0,720,1,
8962,39.356637,-94.231163,0,720,1,
8981,39.356637,-94.231163,0,720,1,
9000,39.356632,-94.231164,0,720,1,
9027,39.356632,-94.231164,0,720,1,
9051,39.356632,-94.231164,0,720,1,
9072,39.356632,-94.231164,0,720,1,
9100,39.356632,-94.231164,0,720,1,
9124,39.356632,-94.231164,0,720,1,
9150,39.356632,-94.231164,0,720,1,
9175,39.356632,-94.231164,0,720,1,
9204,39.356632,-94.231164,0,720,1,
9228,39.356632,-94.231164,0,720,1,
9252,39.356632,-94.231164,0,720,1,
9275,39.356632,-94.231164,0,720,1,
9300,39.356632,-94.231164,0,720,1,
9327,39.356632,-94.231164,0,720,1,
9350,39.356632,-94.231164,0,720,1,
9372,39.356632,-94.231164,0,720,1,
9396,39.356632,-94.231164,0,720,1,
9419,39.356632,-94.231164,0,720,1,
9444,39.356632,-94.231164,0,720,1,
9468,39.356632,-94.231164,0,720,1,
9492,39.356632,-94.231164,0,720,1,
9518,39.356632,-94.231164,0,720,1,
9541,39.356632,-94.231164,0,720,1,
9563,39.356632,-94.231164,0,720,1,
9585,39.356632,-94.231164,0,720,1,
9607,39.356632,-94.231164,0,720,1,
9630,39.356632,-94.231164,0,720,1,
9652,39.356632,-94.231164,0,720,1,
9676,39.356632,-94.231164,0,720,1,
9699,39.356632,-94.231164,0,720,1,
9720,39.356632,-94.231164,0,720,1,
9745,39.356632,-94.231164,0,720,1,
9770,39.356632,-94.231164,0,720,1,
9796,39.356632,-94.231164,0,720,1,
9822,39.356632,-94.231164,0,720,1,
9846,39.356632,-94.231164,0,720,1,
9871,39.356632,-94.231164,0,720,1,
9895,39.356632,-94.231164,0,720,1,
9918,39.356632,-94.231164,0,720,1,
9940,39.356632,-94.231164,0,720,1,
9964,39.356632,-94.231164,0,720,1,
9980,39.356632,-94.231164,0,720,1,
9999,39.356627,-94.231165,0,720,1,
10026,39.356627,-94.231165,0,720,1,
10051,39.356627,-94.231165,0,720,1,
10076,39.356627,-94.231165,0,720,1,
10099,39.356627,-94.231165,0,720,1,
10123,39.356627,-94.231165,0,720,1,
10146,39.356627,-94.231165,0,720,1,
10170,39.356627,-94.231165,0,720,1,
10196,39.356627,-94.231165,0,720,1,
10220,39.356627,-94.231165,0,720,1,
10243,39.356627,-94.231165,0,720,1,
10266,39.356627,-94.231165,0,720,1,
10290,39.356627,-94.231165,0,720,1,
10314,39.356627,-94.231165,0,720,1,
10338,39.356627,-94.231165,0,720,1,
10362,39.356627,-94.231165,0,720,1,
10384,39.356627,-94.231165,0,720,1,
10408,39.356627,-94.231165,0,720,1,
10432,39.356627,-94.231165,0,720,1,
10456,39.356627,-94.231165,0,720,1,
10480,39.356627,-94.231165,0,720,1,
10507,39.356627,-94.231165,0,720,1,
10534,39.356627,-94.231165,0,720,1,
10559,39.356627,-94.231165,0,720,1,
10584,39.356627,-94.231165,0,720,1,
10608,39.356627,-94.231165,0,720,1,
10632,39.356627,-94.231165,0,720,1,
10656,39.356627,-94.231165,0,720,1,
10682,39.356627,-94.231165,0,720,1,
10707,39.356627,-94.231165,0,720,1,
10731,39.356627,-94.231165,0,720,1,
10755,39.356627,-94.231165,0,720,1,
10780,39.356627,-94.231165,0,720,1,
10804,39.356627,-94.231165,0,720,1,
10829,39.356627,-94.231165,0,720,1,
10852,39.356627,-94.231165,0,720,1,
10877,39.356627,-94.231165,0,720,1,
10902,39.356627,-94.231165,0,720,1,
10928,39.356627,-94.231165,0,720,1,
10954,39.356627,-94.231165,0,720,1,
10978,39.356627,-94.231165,0,720,1,
10996,39.356627,-94.231165,0,720,1,
11014,39.356608,-94.231168,0,720,1,
11040,39.356608,-94.231168,0,720,1,
11064,39.356608,-94.231168,0,720,1,
11088,39.356608,-94.231168,0,720,1,
11114,39.356608,-94.231168,0,720,1,
11139,39.356608,-94.231168,0,720,1,
11161,39.356608,-94.231168,0,720,1,
11184,39.356608,-94.231168,0,720,1,
11206,39.356608,-94.231168,0,720,1,
11230,39.356608,-94.231168,0,720,1,
11253,39.356608,-94.231168,0,720,1,
11276,39.356608,-94.231168,0,720,1,
11300,39.356608,-94.231168,0,720,1,
11326,39.356608,-94.231168,0,720,1,
11351,39.356608,-94.231168,0,720,1,
11375,39.356608,-94.231168,0,720,1,
11399,39.356608,-94.231168,0,720,1,
11425,39.356608,-94.231168,0,720,1,
11451,39.356608,-94.231168,0,720,1,
11477,39.356608,-94.231168,0,720,1,
11501,39.356608,-94.231168,0,720,1,
11527,39.356608,-94.231168,0,720,1,
